images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant
images/cauliflower01.jpg,glue stick,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,214,214,181,1006.68904106,9.30100213736E-06,1007.44140376,0.752372641,,,,x,1,0.733772212989,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/birthdaycandle.jpg,birthday candle,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,215,215,55,1008.53720262,9.621726349E-06,1009.45844066,0.921248298953,,,,z,1,0.900321975583,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/bus.jpg,microphone,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,216,216,203,1010.57623706,9.621726349E-06,1011.25906825,0.682841453934,,,,x,1,0.667079759995,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/table02.jpg,table,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,217,217,49,1012.37230619,9.30100213736E-06,1013.0431333,0.67083769117,,,,z,1,0.650672447402,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dresser02.jpg,dresser,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,218,218,87,1014.16430629,8.98027792573E-06,1015.0767398,0.912443123525,,,,z,1,0.900481696357,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/diaper01a.jpg,camera,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,219,219,143,1016.19569369,8.98027792573E-06,1017.07726161,0.881577542052,,,,x,1,0.867132743821,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/boxingglove02a.jpg,bracelet,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,220,220,135,1018.18743247,9.30100213736E-06,1019.2278348,1.04041227233,,,,x,1,1.01717769331,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/pepper05a.jpg,lighter,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,221,221,198,1020.34843786,8.6595537141E-06,1021.46174572,1.1133174831,,,,x,1,1.10053147282,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dice05a.jpg,band aid,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,222,222,126,1022.57292141,9.621726349E-06,1024.24581687,1.67290604464,,,,x,1,1.65067565464,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/desktopcomputer.jpg,desktop computer,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,223,223,16,1025.38004464,9.621726349E-06,1026.09630432,0.716269946191,,,,z,1,0.700433523627,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/dolphin01.jpg,dolphin,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,224,224,99,1027.19538772,9.621726349E-06,1028.19684606,1.0014689191,,,,z,1,0.98364849342,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/lantern03.jpg,lantern,z,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,225,225,5,1029.30240585,9.30100213736E-06,1030.08067541,0.778279498103,,,,z,1,0.767032004194,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
images/watermelon01.jpg,orange,x,sounds/greatgatsby_chinese.wav,,,,,,,,,0,1,1,0,0,226,226,207,1031.20854449,8.98027792573E-06,1032.59800208,1.38946688815,,,,x,1,1.3672698536,2018_Nov_13_1539,59.9849361106,chinese_cond2,1,1004
