images,name,corrAns,sounds,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,begin_global,begin_routine,end_global,end_routine,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,begin_book,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,date,frameRate,expName,session,participant
images/knife04.jpg,tooth brush,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,91,91,233,319.57168084,9.621726349E-06,321.025562959,1.45389206125,,,,,x,1,1.43392790481,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/bowl02b (1).jpg,bowl,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,92,92,24,322.14336136,8.98027792573E-06,323.159433263,1.01608184515,,,,,z,1,1.00050385064,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/pipe.jpg,icecube,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,93,93,188,324.268599174,9.621726349E-06,326.060138782,1.79154987144,,,,,x,1,1.76734932908,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/crocodile.jpg,triangle ruler,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,94,94,235,327.157425558,9.94233414531E-06,329.611027368,2.45361175225,,,,,x,1,2.43415625719,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/dolphin01.jpg,dolphin,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,95,95,99,330.711359056,1.02629419416E-05,332.494908897,1.78356074495,,,,,z,1,1.76718961052,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/rubberglove02a.jpg,lady bug,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,96,96,192,333.599868248,1.02629419416E-05,335.162385487,1.56252814317,,,,,x,1,1.55062335078,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/swallow.jpg,mattress,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,97,97,202,336.265737713,9.94233414531E-06,338.329847966,2.06412083702,,,,,x,1,2.05076575023,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/highheelshoe02a.jpg,high heel shoe,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,98,98,75,339.437368264,9.94233414531E-06,341.030499797,1.59314211598,,,,,z,1,1.58397562779,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/corkscrew02a.jpg,masquerade mask,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,99,99,201,342.135129128,9.30088572204E-06,343.481103519,1.34598465427,,,,,x,1,1.33390474878,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lemon02.jpg,lemon,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,100,100,14,344.593083424,9.621726349E-06,345.698324689,1.10525152762,,,,,z,1,1.08385664085,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/fireextinguisher02.jpg,fire extinguisher,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,101,101,175,346.808590347,9.62149351835E-06,348.398984537,1.59040509467,,,,,z,0,1.5672994894,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/diaper01a.jpg,camera,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,102,102,143,349.51938622,9.62149351835E-06,350.482832198,0.963455920806,,,,,x,1,0.950485377107,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/flamingo.jpg,flamingo,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,103,103,52,351.583053238,9.62149351835E-06,352.85007832,1.26703502377,,,,,z,1,1.25055388291,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/grasshopper.jpg,cauliflower,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,104,104,148,353.944784586,9.30088572204E-06,355.51724702,1.57247237652,,,,,x,1,1.5504687638,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/tank.jpg,wallet,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,105,105,237,356.623851663,9.621726349E-06,357.801303276,1.17746187607,,,,,x,1,1.1672039791,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/cockroach02.jpg,belt,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,106,106,129,358.900329315,9.30088572204E-06,359.868487948,0.968168575317,,,,,x,1,0.950492433039,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/cauliflower01.jpg,glue stick,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,107,107,181,360.985955366,8.98004509509E-06,362.335756584,1.34981083963,,,,,x,1,1.33391180472,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/atm.jpg,atm,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,108,108,96,363.475957894,9.62149351835E-06,364.819782501,1.34386084881,,,,,z,1,1.33391469112,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/pepper05a.jpg,lighter,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,109,109,198,365.942248655,9.62149351835E-06,367.136952419,1.19471466844,,,,,x,1,1.18388717342,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/bottleofredwine02.jpg,pipe,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,110,110,213,368.235718354,9.30088572204E-06,369.420865956,1.18515754398,,,,,x,1,1.16722931596,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/pen03c.jpg,pepper,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,111,111,211,370.516275239,9.94210131466E-06,373.505036581,2.98877256736,,,,,None,0,,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/shotglass.jpg,shot glass,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,112,112,86,374.615260546,8.65943729877E-06,375.972456597,1.35720599303,,,,,z,1,1.33391244616,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/binder03b.jpg,dj mixer,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,113,113,167,377.087313678,9.94233414531E-06,378.122982834,1.03567909822,,,,,x,1,1.01716523594,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/ant.jpg,ant,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,114,114,98,379.219178201,9.621726349E-06,380.290190341,1.07102272357,,,,,z,1,1.0505094952,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/worldmap.jpg,scooter,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,115,115,220,381.42142048,9.62149351835E-06,382.657429406,1.23601886863,,,,,x,1,1.21720545413,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/chessknight02b (1).jpg,cockroach,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,116,116,155,383.766260807,9.30088572204E-06,385.558147434,1.79189688992,,,,,z,0,1.76733136899,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/giraffe.jpg,lettuce,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,117,117,195,386.659959564,9.621726349E-06,387.525350964,0.865402625175,,,,,x,1,0.850508084055,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/tape01a.jpg,tie,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,118,118,232,388.651004109,9.62149351835E-06,389.609146026,0.958151538623,,,,,x,1,0.933810200542,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/wallet01.jpg,lamp,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,119,119,193,390.714626868,9.30088572204E-06,392.109761167,1.39514391986,,,,,x,1,1.38390975189,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/paperclip04.jpg,eye drops,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,120,120,174,393.216654137,9.62149351835E-06,394.42700004,1.21035584481,,,,,x,1,1.20053573023,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/umbrella01.jpg,umbrella,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,121,121,53,395.53995846,9.30088572204E-06,396.8776028,1.3376539615,,,,,z,1,1.31723662838,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/straw.jpg,straw,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,122,122,109,397.969230158,9.30088572204E-06,399.161510243,1.19229002809,,,,,z,1,1.18386825104,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/leaf01a.jpg,leaf,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,123,123,68,400.264687998,9.94233414531E-06,401.395386705,1.13070961135,,,,,z,1,1.11716465885,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/broadsword.jpg,teapot,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,124,124,231,402.48874242,9.30088572204E-06,403.879331479,1.39059900166,,,,,x,1,1.36725285673,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/squirrel.jpg,binder,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,125,125,132,404.982527194,9.30088572204E-06,406.196584785,1.21406849544,,,,,x,1,1.20055016247,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/sportshorts02.jpg,tape,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,126,126,230,407.304316438,9.30088572204E-06,408.43045387,1.12614737451,,,,,x,1,1.11718646786,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/pouch01b.jpg,pouch,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,127,127,25,409.542745193,9.30088572204E-06,410.747779979,1.20504472754,,,,,z,1,1.18395933532,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/charcoalbarbecue.jpg,charcoal barbecue,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,128,128,77,411.864868306,9.30088572204E-06,413.398346947,1.53348858305,,,,,z,1,1.51728807157,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/backpack01b.jpg,swallow,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,129,129,228,414.530086068,9.62149351835E-06,415.748929759,1.21885395329,,,,,x,1,1.20054214448,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lychee02a.jpg,lychee,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,130,130,62,416.872736842,9.30088572204E-06,418.066163821,1.19343660097,,,,,z,1,1.18387434445,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/aloe02.jpg,broad sword,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,131,131,137,419.188247678,9.30088572204E-06,420.516772354,1.32853461918,,,,,x,1,1.31723951455,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/dice05a.jpg,band aid,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,132,132,126,421.630915834,9.30088572204E-06,423.21743509,1.58652887703,,,,,x,1,1.56730301725,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/sock03.jpg,sock,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,133,133,90,424.325325498,9.62149351835E-06,425.351296092,1.02598085674,,,,,z,1,1.01717004692,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/icecube02 (2).jpg,aloe,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,134,134,122,426.462009155,8.98027792573E-06,428.168511874,1.70651330287,,,,,x,1,1.68384932843,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/scooter.jpg,pen,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,135,135,212,429.261218453,9.30088572204E-06,430.169153313,0.907945444342,,,,,x,1,0.883800386451,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lion.jpg,lion,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,136,136,44,431.283214689,9.94233414531E-06,432.353045939,1.06984183379,,,,,z,1,1.05052937986,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/apricot.jpg,apricot,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,137,137,32,433.469976793,9.30088572204E-06,435.003782568,1.53381571709,,,,,x,0,1.5173698552,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/hat05.jpg,hat,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,138,138,15,436.107597592,9.3006528914E-06,436.870800016,0.763212045655,,,,,z,1,0.750421104953,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/drink.jpg,drink,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,139,139,117,437.970636834,9.30088572204E-06,438.737934848,0.76730795647,,,,,z,1,0.750435858034,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/orange.jpg,bat,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,140,140,128,439.862926669,9.62149351835E-06,440.788438891,0.92552344664,,,,,x,1,0.91714207991,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/plant01.jpg,plant,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,141,141,47,441.900057666,9.62149351835E-06,443.25556641,1.35551868705,,,,,z,1,1.33375657629,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/bowlingball.jpg,bowling ball,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,142,142,20,444.388558263,9.30088572204E-06,445.622968402,1.23441976053,,,,,z,1,1.21721379296,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/honeycomb.jpg,honey comb,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,143,143,59,446.736303347,9.621726349E-06,448.240289892,1.50399744976,,,,,z,1,1.48395696189,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/scissors04a.jpg,leek,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,144,144,194,449.335154593,9.30088572204E-06,450.624453654,1.28930932377,,,,,x,1,1.2674859555,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/candy.jpg,candy,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,145,145,31,451.726629801,9.30088572204E-06,452.891419082,1.16479890235,,,,,z,1,1.15052880254,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/elbow.jpg,elbow,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,146,146,105,454.00314658,9.621726349E-06,455.52540741,1.52227109275,,,,,z,1,1.50061802659,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/medal01.jpg,medal,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,147,147,115,456.6267468,9.621726349E-06,458.342777137,1.71604060056,,,,,x,0,1.70066979085,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/camera01a.jpg,bull,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,148,148,138,459.453609186,9.94233414531E-06,460.576652316,1.12305339193,,,,,x,1,1.10052123363,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/hammer02a.jpg,flower,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,149,149,176,461.671943895,9.621726349E-06,462.527135768,0.855202136794,,,,,x,1,0.833779989043,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/corn01.jpg,corn,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,150,150,22,463.628453349,9.621726349E-06,464.427598503,0.799155737739,,,,,z,1,0.783708275994,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/calculator02b.jpg,dice,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,151,151,165,465.529742898,9.30088572204E-06,467.044917428,1.51518350933,,,,,x,1,1.50059397286,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/gps.jpg,gps,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,152,152,21,468.164238926,9.30088572204E-06,469.712243601,1.54801461706,,,,,z,1,1.533961965,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/daisy.jpg,daisy,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,153,153,6,470.816309748,1.05837825686E-05,472.529606913,1.7133071071,,,,,z,1,1.70066850795,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/teapot.jpg,light switch,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,154,154,197,473.647122119,1.02629419416E-05,475.213610829,1.56649865233,,,,,x,1,1.55063617951,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/floorlamp.jpg,floor lamp,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,155,155,26,476.306673406,9.30088572204E-06,477.530842967,1.2241791822,,,,,z,1,1.20054503111,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/ashtray02b.jpg,ashtray,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,156,156,43,478.645681767,9.94233414531E-06,479.581349255,0.935677109752,,,,,z,1,0.91715426743,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/dragonfly02.jpg,dragon fly,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,157,157,29,480.679603642,9.621726349E-06,482.382038032,1.70244433265,,,,,z,1,1.68400455685,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/aquarium.jpg,computer mouse,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,158,158,159,483.518769155,9.94210131466E-06,485.049351377,1.53059184318,,,,,x,1,1.51726979064,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lily.jpg,kiwi,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,159,159,190,486.149143935,9.621726349E-06,487.71671347,1.56757883611,,,,,x,1,1.55066632712,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lantern03.jpg,lantern,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,160,160,5,488.823781233,9.621726349E-06,490.16727999,1.34350901935,,,,,z,1,1.33390699397,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/axe01.jpg,axe,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,161,161,104,491.272373082,8.98004509509E-06,492.234460171,0.962097031763,,,,,x,0,0.950480886968,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/bat.jpg,hand,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,162,162,185,493.333434253,8.98027792573E-06,494.668401867,1.33497787686,,,,,x,1,1.31724721193,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/bullet (2).jpg,rubber glove,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,163,163,217,495.775216582,9.94233414531E-06,497.252396417,1.47719009826,,,,,x,1,1.46730744303,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/apple06.jpg,apple,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,164,164,13,498.379800371,9.62149351835E-06,499.169502897,0.789712468395,,,,,z,1,0.767095960677,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/dresser02.jpg,dresser,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,165,165,87,500.292122356,9.30088572204E-06,502.10357224,1.81145982607,,,,,x,0,1.80069711618,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/diploma01.jpg,glasses,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,166,166,179,503.234924253,9.62149351835E-06,504.521053,1.28613933083,,,,,x,1,1.26744939364,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/ladder.jpg,ladder,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,167,167,113,505.613561694,9.621726349E-06,506.487976221,0.874424789334,,,,,z,1,0.850464466028,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/belt02a.jpg,snowman,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,168,168,224,507.591725498,9.62149351835E-06,508.771881419,1.1801661842,,,,,x,1,1.16721135541,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/screwdriver02b.jpg,cola,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,169,169,158,509.866172994,9.94233414531E-06,511.055766732,1.18960432173,,,,,x,1,1.16719531966,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/blueberry02.jpg,blueberry,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,170,170,46,512.169242473,9.30088572204E-06,513.522886554,1.35365402326,,,,,z,1,1.33375176555,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/candle08a.jpg,screw driver,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,171,171,221,514.637071727,9.30088572204E-06,515.940315357,1.30325357267,,,,,x,1,1.28390744282,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/razor04a.jpg,razor,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,172,172,36,517.040868342,9.30088572204E-06,518.524277836,1.48341975641,,,,,z,1,1.46727505047,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/cake.jpg,cake,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,173,173,23,519.640257756,9.30088572204E-06,521.475017543,1.83476940892,,,,,x,0,1.81737710349,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/chameleon.jpg,50 dollar bill,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,174,174,120,522.588551656,8.98027792573E-06,523.808912671,1.22037095716,,,,,x,1,1.20054406882,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/baseball01a.jpg,baseball,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,175,175,74,524.943163669,9.30088572204E-06,526.359693495,1.41653944785,,,,,z,1,1.40073855314,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/hairpin.jpg,hair pin,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,176,176,28,527.452442409,9.62149351835E-06,528.710122682,1.25769117777,,,,,z,1,1.23388447938,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/rhinoceros01.jpg,envelope,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,177,177,173,529.822596174,9.621726349E-06,530.994041029,1.17145479727,,,,,z,0,1.15051340801,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/microphone01.jpg,diaper,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,178,178,164,532.094765599,9.3006528914E-06,533.377947253,1.28319127578,,,,,x,1,1.26723611518,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/carrot02.jpg,corkscrew,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,179,179,161,534.481712566,8.98027792573E-06,536.812117622,2.33041467774,,,,,x,1,2.31744413381,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/redfox.jpg,red fox,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,180,180,1,537.926398049,9.62149351835E-06,539.279394918,1.3530074521,,,,,z,1,1.33390827687,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/coffeepot03b.jpg,coffee pot,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,181,181,107,540.402047731,9.621726349E-06,541.729997037,1.3279592481,,,,,z,1,1.31723983539,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/egg01b (1).jpg,egg,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,182,182,19,542.844181568,9.30088572204E-06,543.780508777,0.936337150633,,,,,z,1,0.917142400751,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/marker01a.jpg,marker,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,183,183,95,544.880716667,9.30088572204E-06,545.680826546,0.80012014159,,,,,z,1,0.783622002462,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/button07.jpg,radish,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,184,184,215,546.794449818,8.98004509509E-06,547.914854387,1.12041419023,,,,,x,1,1.10051513999,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/blackolive.jpg,tank,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,185,185,229,549.031358042,8.98004509509E-06,550.298790759,1.2674423377,,,,,x,1,1.25055195857,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/safe.jpg,safe,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,186,186,78,551.411550654,8.98004509509E-06,553.166156829,1.7546157972,,,,,z,1,1.73400731501,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/radish01.jpg,raisin,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,187,187,214,554.278835262,9.94233414531E-06,556.216919693,1.9380946944,,,,,x,1,1.91736209369,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/weight01.jpg,weight,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,188,188,67,557.32295987,9.62149351835E-06,558.500800837,1.17785122967,,,,,z,1,1.16719499882,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/croissant02b.jpg,croissant,z,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,189,189,39,559.611850334,9.30088572204E-06,560.701361904,1.08952215337,,,,,x,0,1.06719429325,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/lighter02b.jpg,stapler,x,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,0,190,190,227,561.804893733,8.98004509509E-06,563.101937852,1.29705438251,,,,,z,0,1.28388338885,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
,,,sounds/animalfarm_chinese.wav,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
images/hand01a.jpg,cupcake,x,sounds/greatgatsby_english.wav,,,,,,,,,0,1,1,0,0,0,0,163,584.238909835,9.30088572204E-06,585.12403736,0.885137787554,,,,574.104798672,x,1,0.867121041054,2018_Dec_04_1105,59.9848401862,chinese_cond1,1,1069
